Date,portfolio_value,est_horizon_ret,est_horizon_std,turnover_cost,status,top3,top3_w1,top3_w2,top3_w3
2024-07-01,0.99828,0.32264192226378446,0.12695012674065131,0.00172,HiGHS_OPTIMAL,"AAPL,NVDA,LLY",0.2,0.2,0.2
2024-10-01,1.0174665320286822,0.2502471604065718,0.12603605789822792,0.0018504009014800977,HiGHS_OPTIMAL,"ORCL,WMT,NEE",0.2,0.2,0.2
2025-01-02,1.2224744771296328,0.3537329493433747,0.23590639211305658,0.0012454602869793469,HiGHS_OPTIMAL,"AVGO,WMT,TSLA",0.2,0.2,0.2
2025-04-01,1.0674687560700864,0.1538271596195918,0.12382068866561559,0.001710687109086677,HiGHS_OPTIMAL,"BRK-B,KO,ABT",0.2,0.2,0.2
2025-07-01,1.1936033304093439,0.2807125111527859,0.23432395674862408,0.0016238578240523776,HiGHS_OPTIMAL,"ORCL,IBM,PLTR",0.2,0.2,0.2
2025-10-01,1.4484739767869266,0.3076509573576902,0.2072688269247926,0.001578898613125479,HiGHS_OPTIMAL,"GOOGL,PLTR,ORCL",0.2,0.2,0.15393143526020525
2026-01-02,1.4646134965066924,0.0026988487240893143,0.009731540229436281,0.0019395254766261362,HiGHS_OPTIMAL,"WMT,GOOGL,KO",0.16197933481662405,0.1452744197644683,0.13158771711477965
