Date,AAPL,ABT,ADBE,AMAT,AMD,AMGN,AMZN,ASML,AVGO,BAC,BLK,BRK-B,COST,CRM,DIS,ENPH,FSLR,GE,GOOGL,GS,HD,IBM,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NEE,NKE,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PLTR,SAP,SNOW,TMO,TSLA,TSM,UNH,V,WFC,WMT
2024-04-02,-0.006998963079721032,-0.0006244354033895227,-0.0057360331889073635,-0.012362870671765558,-0.025308167788424374,-0.02413078606772212,-0.0015472110151306673,-0.026426310125405306,-0.008516803287413333,-0.005863473664842633,-0.012313007571957635,-0.0030461654976493557,-0.013781934626182712,0.00575668881089153,0.01061472293556931,-0.04007099355045596,-0.0273462330934352,-0.024880923657589094,-0.00598134603917011,-0.008125627933643909,-0.013667293280101078,-0.005004505985798269,-0.00040215393744968964,-0.008734304626226375,0.004483533380438942,0.002153021884567341,-0.008850348010856601,0.01225197012539292,-0.004885816246620656,-0.008767305608326614,-0.007372239515174628,-0.007888983329283672,-0.017393997365950153,-0.014797572359700917,-0.010081500967349388,-0.009085085473324206,-0.02154469702223727,-0.008902802042174307,-0.006132765983443256,-6.218326022666698e-05,-0.0061242910437051545,-0.019945898375026694,-0.02697484248570725,-0.010199928721776108,-0.049024062767074494,-0.00897593904747096,-0.06444768773082332,0.0005749551066254188,-0.00451306437871235,-0.013999944845151435
2024-04-03,0.004797475555698094,-0.006605963019624905,-0.004406926397928612,0.006161841106093524,0.011583700948905484,-0.006480501236508118,0.009519072430478781,0.014026911365747186,0.01826312893427584,0.0037532797911588034,-0.0021920277467465388,0.003150904144779698,-0.007886982588948821,0.0024341568586185858,-0.031265328782177026,0.04447375857895319,-0.0026320658385219353,0.06704767061898553,0.0023292888502193243,0.009386809280173436,-0.00854003787733204,0.010694658406065205,-0.00281604992271256,-0.005319987584314845,0.01574686743992748,-0.00419245228725329,-0.007920962150122723,0.018839105472388873,-0.0034523681622568025,0.0031280761636967025,-0.0023489529916708163,-0.005248149281598002,-0.0068168186016011045,0.002853413826640505,-0.0054553953800574595,0.01528067665399857,-0.014118454417464177,-0.010266000228280836,-0.01197814946617004,-0.02752714180016036,-0.0008802179145879219,0.005829682799558977,-0.020295781544241387,0.00776827057721885,0.01050231020055925,0.012694523049461504,0.0034924168243912757,-0.005315389706801454,-0.003836101792399793,0.0045638035986108605
2024-04-04,-0.004892267736068767,-0.010514045200374689,-0.019919165046054177,-0.01924001039289247,-0.08264646837585021,-0.023066984655228606,-0.013212014767422509,-0.027400603125230072,-0.03353101285011839,-0.01388876209482659,-0.027871875544261626,-0.011707555264819702,-0.0011475693700095935,-0.03478370459375624,-0.01588500438315299,0.018381115794461556,0.02836928631640845,0.012155199326365995,-0.028337253267438745,-0.018719823809103087,-0.0061682993736996705,-0.015505580705752808,-0.0076083970679659,-0.008858525646432969,-0.010193363958993729,-0.0160237371482691,-0.019779519597199924,0.008248841245744876,-0.017243879492785164,-0.007741965751086988,-0.006112495505517956,0.018864916327269388,-0.013949055038435465,-0.0021208060490055525,-0.03438488224194369,-0.016238935188273795,-0.016101492172978515,-0.00017681785710932374,-0.020940600429181,-0.004482754781167553,-0.00969168340568094,-0.011436567180735935,-0.010979008545699442,-0.009357584463023372,0.016213301154368365,-0.01647897146402255,-0.009483592626487125,-0.010687364888642414,-0.007876775365420308,0.001177922504947082
2024-04-05,0.004501622249724946,0.009899158752100679,-0.004085299612445303,0.021928233306516054,0.027678925931429843,0.006938173652289992,0.028166707356770848,0.027417432545258524,0.016645051223117324,0.005146233177132142,0.006905753081879462,0.007945650907187352,0.012540990650403261,0.026415934530843677,0.011017095343776484,-0.07045870361185325,0.018313304949815423,0.060451713616019864,0.01308711925070316,0.004479992790475729,0.0005312269731141406,0.006385161085408875,0.009199993363190773,0.0035413887966746493,0.02100048013921696,0.015709929827510516,-0.012588321382082324,0.03213815598943759,0.0025849028381010886,0.0020591323851584242,0.018282621433348467,0.007061042322821454,-0.0025822961394841304,0.03425518203138789,0.024480724492818018,0.005717163502142686,0.014366505969914733,-0.003006147758499611,0.00037524930369881027,0.0041815582925706085,0.021352293238907194,0.004135506935016853,0.01665127747746631,0.015509591886982532,-0.036292482565110196,0.012172568019621632,0.0007904677604608779,0.011459859523647475,0.012702912480362594,0.00588235678116078
2024-04-08,-0.006663390080325349,-0.006115010277074728,-0.0017315228115627468,0.005725396416636608,-0.003051310163408316,-0.002778436374522908,0.0006483768975988902,0.0032259695996483817,-0.0024861912100520023,0.010509226470681865,0.007221876537205629,-0.006330308937447016,-0.0026759695619470447,-0.0005960971677210214,-0.008700735071963672,0.026454095568787528,0.026460452208967533,0.0014075243552016392,0.015409970792270355,0.006052878930081329,0.011680165188402647,0.003595335360407903,0.005216535338347761,-0.0040328840558990775,-0.008824313778939885,0.004952882215713217,0.0032623351569653902,-0.015341172175134865,-0.011172702886553587,0.008002405466063012,-0.0021854105825601655,0.01059521186579726,0.013057422351707926,0.0026802691584226768,-0.0099423192829734,-0.004403738618201203,-0.0015985397485173136,0.002601351776615024,-0.0030007079502079037,-0.0003847269629020378,0.00174220022310001,-0.0009904853426943028,0.006499415026862465,-0.0011390800419279756,0.04899940648952894,0.01011579328060197,0.0005705697221971562,0.0022370039672912068,0.00679450147228855,-0.0011695914023155396
2024-04-09,0.0072425075201734135,0.017372427793142853,0.01707687501965327,0.006553680932448236,0.005179546288557546,0.004308913088010957,0.002591909504893186,0.007245249780664542,-0.0015118066869070912,0.006133360719423164,0.0007220747530412019,-0.0030771420427929685,0.009524947300531883,0.0021210161043254683,0.00528336097479043,0.05848668533586521,0.03057692048997729,-0.012969374354380947,0.01130116435937989,0.00041402663933953754,-0.0017400278552267556,-0.0026870531033156286,-0.00670086737334441,0.007592259439636262,-0.025794859007864268,-0.013971085440133257,0.007026487993454511,-0.004525771808684076,0.0011852086824803987,0.00933388927771217,0.003980144349131409,0.008017101467507448,0.011110870751213753,-0.004302411494747638,-0.020417222337909546,-0.0058085889165773175,0.039280731394735646,0.006073911087909112,0.007524509135524937,0.003973464169718666,-0.008260892785113771,-0.019516864870652073,0.004649368577201107,0.017968339583113835,0.02254601255405486,0.018278618900176236,0.00815775484112824,-0.003744205045862703,-0.003633934855348575,0.00016724300746839837
2024-04-10,-0.01113928801978692,-0.011294959404002491,-0.010821209429216272,-0.005513068666931242,-0.021313967769448827,-0.014462063309965245,0.0015080453603608657,-0.015376443066468681,-0.008777678688625445,-0.02862434398594882,-0.02518973110454803,-0.013455875610679069,0.0055525179875857145,-0.009094658825063329,-0.006611818573741046,-0.019511434803360483,0.003194349472869451,0.013722413341782813,-0.002937470394341224,-0.024226226704639253,-0.030048123003670102,-0.01727327379541932,-0.008521485037019882,-0.013395833642878885,0.006259690379449623,-0.006332575498996018,-0.002857678093168836,0.005668443506678722,0.000315690003640956,-0.02582916965213322,-0.007084482260582559,-0.020954210442579613,-0.021977725705800366,-0.0166577356980796,0.01974152134363183,-0.01201014949291812,0.0066993697720623135,-0.009729794508020362,-0.017177033775522155,0.003702272191792755,-0.017097737780781053,-0.01953271922139288,-0.01677593893581375,-0.0262898318197875,-0.028946236061948905,0.005639808135443847,-0.021034489260115974,-0.008094750041191978,-0.011114948739828878,0.013881836782527968
2024-04-11,0.04327090449971904,0.0025187667107411382,-0.006034240043594763,0.01782554679370918,0.02010291146716159,0.013323031051671652,0.016671181255133227,0.01802776216971136,0.0454412358773475,-0.00818558385560475,0.0029478560752622673,-0.00366649569482147,0.013520919014515131,-0.0015687607706231788,-0.0003413295033227737,0.017558515893923543,-0.004587354285311984,0.006832144733997403,0.02094287801147976,-0.008184443843147426,-0.00909969584386583,-0.0007524743100432163,-0.00020463437726303546,0.0022063818118580603,-0.00313652439399148,-0.0018329651767450272,-0.0001860937756367198,0.006405852324889549,-0.004733728112452651,-0.05248221742695669,0.011033385528579576,-0.001093720270825549,0.0337076673362986,0.002795199766870038,0.04109638897724621,0.012238202386130492,0.010177883813389688,-0.003492282549063197,0.0007599082975746629,-0.008903562693130862,0.018733277201815834,0.007870977842564297,0.041707555938419016,0.0014990473154192774,0.01653476762638495,0.006702061894325206,-0.018509033278992115,0.004371862369447976,-0.004390696726844445,-0.008742849380792284
2024-04-12,0.008626632450389415,-0.016140779818134443,-0.021041551307284467,-0.024039792994655418,-0.04234604821526755,-0.010074012532447663,-0.015445639364236818,-0.030579059083280624,-0.027769276495891893,-0.015405920822593733,-0.02870389126796835,-0.010671906337587966,-0.001420064193599302,-0.016145666033343553,-0.026803282293826447,-0.038455221220474956,-0.010626798351349276,-0.01759838445300521,-0.010538974269900026,-0.020101810588387226,-0.012954629589807864,-0.019526585371673733,-0.06467777952347709,-0.013039840261990787,-0.010466151445435057,-0.006256473412206143,-0.004578972083342903,-0.021523112357596408,-0.0032501548142706005,-0.007485044649602535,-0.0140909245577161,-0.013450009962923892,0.0,-0.0034096569492630957,-0.026816327936866835,-0.017283279547476105,-0.01687443907041475,-0.0015441788050164496,-0.018223301193125874,-0.0032724116079874133,-0.0074430856023739445,-0.02633702624180878,-0.004957693847897793,-0.016255893156514212,-0.020332204625772565,-0.03179335323170229,-0.005704890170838084,0.001015660889913228,-0.0038806229122976266,0.0008319656845665602
2024-04-15,-0.021863489509538314,-0.002016226387313358,-0.008416102987187424,-0.01048787432543452,-0.018128316249433007,-0.006622000177277654,-0.013485250630092094,-0.007298604724202518,-0.02483503998368608,0.004470644150762038,-0.0005370809166490575,-0.007439368961339898,-0.017817375878606656,-0.0727781672101484,-0.009297490333704195,-0.03888220434872891,-0.03572988363835161,-0.006014456674103386,-0.018195472965234605,0.029243539254945716,-0.014407938915184881,-0.005596008600263325,0.0005469875660386592,-0.0024020165199433174,-0.001157596919869941,-0.012011829685961484,-0.004338233273768699,-0.022797313911980033,0.003578813853864382,0.009281751402419491,-0.019578273855779704,-0.005231573354429586,0.01195651407169418,-0.042798985592572,-0.02477723624582806,-0.010156039829959385,-0.0247966934680115,-0.006841209454826469,0.0019335641097426581,0.0007724467564218518,-0.033965613373281967,-0.003042363176013585,-0.04149849856438814,-0.013021025059327118,-0.05594859487563397,-0.016699525912809876,0.01464022923408792,-0.016958933905534934,0.00885434012513131,-0.003491854954134621
