Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,AVGO,ORCL,IBM,SAP,JPM,BAC,WFC,MS,GS,BLK,V,MA,BRK-B,KO,PG,PEP,WMT,COST,HD,MCD,DIS,NKE,GE,UNH,LLY,PFE,MRK,ABT,TMO,AMGN,ADBE,CRM,NOW,SNOW,AMD,TSM,ASML,AMAT,TSLA,FSLR,ENPH,NEE,PLTR,PANW
2024-07-01,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.10693829932478449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13931676020944447,0.03609015771124769,0.0,0.0,0.0,0.11765478275452328
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.10766710612805848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09111710576170283,0.001215788110238647,0.0,0.2,0.2,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.011505398214546889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17791607386129707,0.010578527924155983,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11979558074212053,0.029819529030760978,0.0,0.0,0.0,0.0,0.0,0.0,0.028690812060990497,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0207989316719137,0.0,0.0,0.0008951464942142523,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.041033347658838065,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.08599742876523846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11671225684007225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625696673585113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2025-10-01,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15393143526020525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10164062010712754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07564395809117545,0.08552461279923955,0.0,0.14181093007057471,0.04144844367167743,0.0,0.0,0.2,0.0
2026-01-02,0.0,0.0,0.1452744197644683,0.0,0.0,0.0,0.0,0.010677056295275815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016621503038184735,0.0,0.1310771520358372,0.13158771711477965,0.06130204087905164,0.06509867522321194,0.16197933481662405,0.0,0.0,0.02297310568169057,0.0,0.0,0.06813632616544175,0.0,0.01605695402191902,0.0,0.05579221938803446,0.011968025079325949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07393038592559574,0.019193476453766966,0.0,0.0,0.02090240403230414,0.0,0.0017557296916469926,0.0006328271272073312,0.0
